Ping,RTT (microseconds)
1,102127
2,102150
3,103188
4,101799
5,103683
6,101972
7,101645
8,103009
9,102510
10,103280
11,102067
12,102904
13,101940
14,102326
15,102275
16,102224
17,104244
18,101547
19,101822
20,102559
21,420636
22,102780
23,101516
24,105010
25,101942
26,102471
27,102635
28,104285
29,102352
30,104830
31,101910
32,101681
33,105722
34,102776
35,102622
36,103250
37,106507
38,102297
39,106881
40,102981
41,102346
42,102316
43,102613
44,101640
45,102658
46,112680
47,104094
48,102124
49,103703
50,101972
51,102824
52,101696
53,102879
54,102658
55,102534
56,102976
57,103528
58,102400
59,102039
60,105087
61,101728
62,103588
63,101984
64,102674
65,102230
66,102035
67,103006
68,101835
69,102004
70,102400
71,105810
72,102097
73,103136
74,101268
75,102193
76,103902
77,102696
78,102881
79,102113
80,103321
81,103531
82,101807
83,102790
84,103312
85,104127
86,101926
87,101833
88,103470
89,101554
90,103343
91,104309
92,102439
93,102225
94,104134
95,101922
96,448358
97,101757
98,102225
99,102087
100,102259
