Ping,RTT (microseconds)
1,101710
2,101978
3,103902
4,103258
5,104576
6,103184
7,102573
8,102916
9,101719
10,101689
11,102136
12,102241
13,102665
14,103917
15,102637
16,103504
17,102472
18,101550
19,102320
20,102020
21,102385
22,102108
23,103035
24,102379
25,101969
26,109273
27,105122
28,103007
29,101687
30,102283
31,103275
32,102806
33,102710
34,102586
35,102774
36,103442
37,101562
38,102889
39,102456
40,102734
41,102010
42,102872
43,101837
44,102753
45,102062
46,102810
47,101960
48,103205
49,102293
50,103412
51,101672
52,104203
53,102581
54,102905
55,102232
56,103644
57,102168
58,103634
59,101947
60,102031
61,102153
62,102388
63,102015
64,102385
65,102609
66,102816
67,102225
68,101645
69,101842
70,102095
71,102838
72,102775
73,101988
74,101846
75,101815
76,101958
77,102789
78,101889
79,102110
80,101733
81,102392
82,102539
83,102120
84,102739
85,101532
86,104311
87,103971
88,102376
89,102337
90,104422
91,102383
92,103161
93,102594
94,105477
95,101355
96,102483
97,101777
98,101622
99,102533
100,101782
