Ping,RTT (microseconds)
1,102822
2,104267
3,102009
4,101769
5,102697
6,101769
7,101937
8,102179
9,103575
10,101825
11,102103
12,103564
13,102509
14,103337
15,101858
16,101828
17,102496
18,103277
19,101746
20,101980
21,101805
22,104317
23,105131
24,101704
25,102553
26,102299
27,102356
28,102919
29,102364
30,102411
31,103064
32,103412
33,102049
34,103558
35,102789
36,103983
37,101562
38,102665
39,104468
40,102397
41,102200
42,101992
43,102819
44,101891
45,101806
46,101951
47,102426
48,101678
49,101771
50,101902
51,101832
52,101830
53,104213
54,101975
55,102510
56,102680
57,101912
58,101831
59,102429
60,101805
61,102653
62,103849
63,103329
64,101830
65,103703
66,102234
67,101837
68,102944
69,102416
70,102629
71,102942
72,101835
73,103469
74,101982
75,102772
76,101776
77,102992
78,101493
79,102384
80,102569
81,102588
82,102207
83,102462
84,102757
85,101783
86,101788
87,104083
88,102112
89,102893
90,102509
91,101951
92,101295
93,103553
94,102937
95,103255
96,103160
97,103048
98,948863
99,102166
100,101878
