Ping,RTT (microseconds)
1,102952
2,101344
3,102745
4,102174
5,102362
6,103655
7,101940
8,102326
9,102122
10,102266
11,103797
12,102464
13,102664
14,105143
15,101837
16,102854
17,101573
18,102255
19,103634
20,104238
21,102785
22,103790
23,102593
24,102688
25,102831
26,103156
27,101482
28,102273
29,101764
30,102305
31,103468
32,103816
33,103329
34,102889
35,101985
36,102417
37,102059
38,103500
39,102103
40,102463
41,102371
42,102095
43,103118
44,102642
45,103693
46,101895
47,103391
48,103249
49,102706
50,103062
51,101608
52,103358
53,101865
54,101935
55,101892
56,101740
57,102409
58,102888
59,102697
60,101991
61,102667
62,103319
63,103284
64,102511
65,103168
66,102353
67,102536
68,103026
69,101845
70,103134
71,102090
72,102599
73,102304
74,102587
75,102365
76,102206
77,103157
78,101875
79,102833
80,102201
81,103164
82,102282
83,101694
84,102945
85,102528
86,102460
87,102173
88,104063
89,102403
90,101758
91,102862
92,102654
93,101770
94,102402
95,103143
96,101676
97,102327
98,102540
99,102882
100,102006
