Ping,RTT (microseconds)
1,107771
2,105672
3,103026
4,104706
5,104694
6,105105
7,104489
8,103894
9,108235
10,106572
11,105844
12,104310
13,104262
14,104816
15,103870
16,104447
17,104138
18,104799
19,104897
20,103901
21,103786
22,105729
23,105500
24,103324
25,105070
26,103585
27,103449
28,113097
29,107073
30,104989
31,103965
32,105940
33,104091
34,103976
35,103443
36,105557
37,105357
38,105253
39,104341
40,111183
41,104871
42,105636
43,104347
44,104301
45,103361
46,106803
47,105822
48,104761
49,104819
50,105094
51,104196
52,103997
53,104512
54,104730
55,112896
56,104833
57,104955
58,105109
59,104682
60,103359
61,105064
62,105091
63,104137
64,104848
65,104042
66,106113
67,103566
68,105170
69,103728
70,105092
71,103660
72,106516
73,104955
74,104440
75,103569
76,105672
77,103191
78,104693
79,104337
80,104185
81,104054
82,103576
83,104487
84,103988
85,106431
86,104319
87,103487
88,104912
89,105028
90,104839
91,105692
92,103822
93,102906
94,104537
95,104747
96,104689
97,103760
98,104358
99,103929
100,105430
