Ping,RTT (microseconds)
1,103489
2,103872
3,101899
4,105184
5,101977
6,101555
7,102153
8,101365
9,103157
10,103039
11,714176
12,101959
13,102808
14,101804
15,101580
16,104035
17,103097
18,102094
19,101939
20,101856
21,102075
22,102216
23,103048
24,102952
25,102597
26,103891
27,101933
28,103965
29,103039
30,102592
31,102897
32,102356
33,103322
34,102447
35,102257
36,102951
37,102179
38,102505
39,101968
40,101667
41,103049
42,101943
43,102979
44,101828
45,102529
46,102522
47,102181
48,103416
49,102549
50,102054
51,104420
52,102568
53,102118
54,104607
55,101879
56,103853
57,102733
58,102253
59,108517
60,102066
61,102827
62,102859
63,102307
64,102361
65,102447
66,103111
67,102283
68,101923
69,102122
70,102800
71,102503
72,102055
73,102363
74,104887
75,101584
76,102757
77,101841
78,103029
79,102535
80,102233
81,103105
82,102502
83,101698
84,102483
85,101433
86,102847
87,104044
88,102051
89,102905
90,102376
91,101643
92,104754
93,103371
94,101873
95,102774
96,103018
97,103469
98,102137
99,102491
100,102004
