Ping,RTT (microseconds)
1,102750
2,102720
3,103233
4,107093
5,102185
6,102623
7,102637
8,103201
9,103239
10,104795
11,102101
12,102671
13,102972
14,102873
15,103375
16,101893
17,102716
18,101698
19,103937
20,101981
21,102277
22,103194
23,103180
24,102583
25,102804
26,103027
27,102996
28,102091
29,104732
30,102889
31,103151
32,103679
33,101726
34,103477
35,102102
36,103267
37,102903
38,102289
39,102001
40,102626
41,103127
42,103258
43,102528
44,102294
45,103523
46,103124
47,102226
48,102103
49,102217
50,101839
51,102179
52,101953
53,102022
54,103286
55,102191
56,102840
57,103050
58,104023
59,101588
60,103704
61,103117
62,102073
63,101765
64,102548
65,103638
66,102369
67,103035
68,101872
69,102064
70,101812
71,103304
72,102595
73,103226
74,102717
75,102249
76,102949
77,101573
78,101964
79,411606
80,101757
81,102420
82,102772
83,103325
84,103504
85,102121
86,101614
87,102353
88,102440
89,102279
90,101658
91,103072
92,103044
93,102691
94,103071
95,105822
96,102746
97,102039
98,101918
99,102621
100,102010
