Ping,RTT (microseconds)
1,101773
2,101875
3,101905
4,102294
5,101556
6,102114
7,102981
8,102959
9,103391
10,101631
11,102750
12,102225
13,102886
14,102366
15,101597
16,103996
17,102125
18,103657
19,423697
20,102796
21,102918
22,102399
23,102808
24,101769
25,101583
26,103013
27,104160
28,102519
29,102355
30,103420
31,102391
32,101970
33,418943
34,105049
35,103429
36,102038
37,102275
38,103559
39,103053
40,111795
41,101762
42,103122
43,102671
44,102158
45,102644
46,103441
47,101630
48,102989
49,101945
50,101650
51,103294
52,102293
53,102005
54,103001
55,102288
56,102522
57,103599
58,103937
59,102535
60,101467
61,102248
62,104348
63,102099
64,103372
65,102671
66,103244
67,102033
68,101956
69,102264
70,102898
71,101978
72,102117
73,104282
74,102862
75,102488
76,104313
77,102357
78,102007
79,103505
80,103100
81,102139
82,102285
83,103123
84,102247
85,102843
86,103560
87,104039
88,102996
89,103567
90,102304
91,101649
92,103538
93,102109
94,104291
95,102074
96,102767
97,102832
98,103003
99,103155
100,102290
