Ping,RTT (microseconds)
1,103762
2,101984
3,102184
4,102614
5,103957
6,101867
7,103847
8,101916
9,103397
10,101670
11,101802
12,102215
13,103738
14,102781
15,102797
16,103155
17,102274
18,102892
19,102583
20,102872
21,102042
22,102816
23,103833
24,102488
25,102787
26,102266
27,102284
28,102390
29,102509
30,101689
31,103067
32,103542
33,105561
34,101606
35,103294
36,105181
37,102041
38,103677
39,105381
40,102405
41,102079
42,103094
43,102817
44,102560
45,104072
46,104281
47,102863
48,104658
49,102559
50,101975
51,101904
52,102692
53,103173
54,102090
55,101759
56,102742
57,102075
58,101995
59,103108
60,103317
61,102854
62,102253
63,102905
64,102763
65,103796
66,102877
67,102140
68,102552
69,103479
70,103944
71,427473
72,103166
73,102554
74,101838
75,103230
76,102151
77,102179
78,102334
79,102555
80,102110
81,102119
82,102545
83,101932
84,101580
85,102102
86,102450
87,103321
88,102989
89,103212
90,102551
91,101744
92,103345
93,102772
94,101387
95,103215
96,103263
97,102151
98,101777
99,102457
100,102772
