Ping,RTT (microseconds)
1,103026
2,101560
3,102427
4,102486
5,102218
6,102828
7,101503
8,102937
9,103189
10,101798
11,103614
12,101458
13,102607
14,102786
15,103199
16,102551
17,102095
18,102712
19,101837
20,102993
21,103397
22,102621
23,102129
24,411557
25,102886
26,103706
27,101896
28,102047
29,103847
30,102003
31,102528
32,103884
33,101736
34,102862
35,103008
36,103078
37,103126
38,102177
39,102984
40,103578
41,102953
42,103792
43,102430
44,103058
45,102933
46,101978
47,101934
48,102246
49,101739
50,101798
51,104218
52,102862
53,103327
54,102408
55,102717
56,102526
57,103004
58,101986
59,103545
60,105693
61,101994
62,102375
63,101992
64,102041
65,102069
66,102767
67,102052
68,102760
69,101929
70,102445
71,103656
72,102228
73,102999
74,103393
75,106739
76,104092
77,102105
78,102087
79,104466
80,103315
81,102062
82,102835
83,102958
84,101989
85,102205
86,101889
87,113490
88,103110
89,102580
90,445358
91,101673
92,102125
93,102590
94,102555
95,101906
96,102004
97,101657
98,102410
99,103481
100,101988
