Ping,RTT (microseconds)
1,102116
2,104415
3,103356
4,101529
5,101985
6,102439
7,102375
8,102524
9,102119
10,103052
11,102511
12,101379
13,102802
14,102690
15,101768
16,102548
17,101602
18,102303
19,102465
20,103575
21,103003
22,103323
23,102024
24,101383
25,103440
26,102391
27,102851
28,102150
29,102601
30,102597
31,101509
32,102004
33,102409
34,102980
35,101562
36,102035
37,102365
38,102022
39,102845
40,103654
41,103961
42,101805
43,102118
44,102984
45,103927
46,101530
47,102836
48,102548
49,102341
50,104716
51,104468
52,104306
53,102486
54,102035
55,102151
56,103238
57,101559
58,102145
59,102159
60,101878
61,102224
62,103676
63,101712
64,102762
65,105163
66,101379
67,103377
68,101774
69,101866
70,103094
71,104118
72,103743
73,103049
74,101815
75,102702
76,103002
77,102107
78,101812
79,102447
80,102592
81,101840
82,102452
83,102926
84,102769
85,104796
86,102474
87,102304
88,104176
89,101936
90,101701
91,102712
92,101646
93,102898
94,103037
95,102933
96,101418
97,102739
98,102386
99,101974
100,101977
