Ping,RTT (microseconds)
1,102238
2,101440
3,102414
4,102600
5,103520
6,101627
7,102753
8,102338
9,103100
10,104120
11,102528
12,101689
13,102710
14,101851
15,102830
16,103723
17,102578
18,103093
19,102909
20,102003
21,102367
22,104072
23,102608
24,102319
25,101572
26,102947
27,102629
28,102227
29,102634
30,102091
31,102690
32,104078
33,102964
34,103966
35,102337
36,103398
37,104590
38,102544
39,102318
40,106097
41,102516
42,102176
43,102679
44,103175
45,103044
46,102289
47,102336
48,102089
49,103048
50,102258
51,103334
52,102882
53,102032
54,102405
55,102081
56,101611
57,107199
58,109752
59,102473
60,102600
61,103250
62,102138
63,105120
64,102141
65,102141
66,104445
67,102281
68,103165
69,102654
70,101580
71,103744
72,101710
73,101832
74,102165
75,102526
76,102722
77,104215
78,101795
79,103752
80,101913
81,102753
82,102716
83,102020
84,103366
85,102109
86,105612
87,103705
88,103163
89,101615
90,104088
91,418326
92,102307
93,102175
94,102165
95,101870
96,102226
97,102518
98,102659
99,101593
100,101996
