Ping,RTT (microseconds)
1,102909
2,102118
3,102369
4,102164
5,102963
6,102291
7,102691
8,102728
9,101847
10,102042
11,102090
12,102586
13,103521
14,102188
15,104624
16,102762
17,103733
18,102992
19,104481
20,102921
21,101695
22,102431
23,103418
24,102219
25,102525
26,102094
27,102924
28,101435
29,103617
30,102151
31,101983
32,101948
33,104522
34,102508
35,102122
36,101817
37,102422
38,102011
39,103212
40,102083
41,102227
42,103970
43,101903
44,103578
45,102455
46,101827
47,104618
48,102712
49,470602
50,102389
51,103014
52,101789
53,103191
54,104388
55,102151
56,102633
57,101949
58,103984
59,104743
60,102893
61,102799
62,103124
63,104205
64,101928
65,102666
66,102824
67,108010
68,414639
69,102621
70,414593
71,101818
72,104308
73,102467
74,102005
75,102705
76,102988
77,101647
78,104202
79,103826
80,102690
81,101615
82,102617
83,103201
84,102275
85,102498
86,102586
87,102865
88,103487
89,104300
90,102685
91,102523
92,102151
93,101643
94,102787
95,102410
96,102344
97,102879
98,102118
99,103532
100,102747
