Ping,RTT (microseconds)
1,102861
2,103046
3,102219
4,102906
5,102806
6,103035
7,103405
8,101828
9,102510
10,104229
11,103064
12,101951
13,101666
14,102871
15,102295
16,103532
17,102099
18,102132
19,105220
20,102316
21,101447
22,101918
23,431321
24,102913
25,102794
26,102883
27,102623
28,101628
29,102505
30,103421
31,101596
32,103626
33,102514
34,101905
35,101637
36,103359
37,102398
38,102048
39,102430
40,101398
41,101946
42,102550
43,103434
44,103493
45,101400
46,102612
47,104448
48,102582
49,103508
50,102280
51,102372
52,102424
53,101361
54,102770
55,101944
56,101941
57,102200
58,101846
59,102046
60,102253
61,101953
62,101471
63,101796
64,104127
65,102807
66,102733
67,102671
68,101793
69,101830
70,102727
71,101823
72,106565
73,101580
74,101487
75,101970
76,104602
77,102634
78,101962
79,103113
80,103691
81,103456
82,102161
83,101727
84,102306
85,102612
86,104082
87,101515
88,102075
89,102294
90,101861
91,102210
92,102800
93,110772
94,101915
95,102858
96,102205
97,103195
98,102403
99,102378
100,102392
