Ping,RTT (microseconds)
1,102647
2,102867
3,102419
4,102722
5,102482
6,102367
7,102021
8,103477
9,102780
10,409408
11,102406
12,102144
13,101642
14,103407
15,103136
16,106140
17,103488
18,110913
19,101686
20,102329
21,102222
22,103403
23,101784
24,102680
25,102901
26,103831
27,102813
28,102479
29,101638
30,103587
31,102396
32,102310
33,102503
34,103802
35,101978
36,102661
37,101823
38,102024
39,102754
40,101931
41,103041
42,102539
43,102038
44,101938
45,104945
46,101936
47,101918
48,101911
49,103445
50,103155
51,102555
52,102552
53,103094
54,101471
55,101827
56,103454
57,104331
58,102931
59,102367
60,102432
61,102370
62,102991
63,102262
64,103167
65,101694
66,101588
67,102636
68,102266
69,102220
70,102041
71,102159
72,101439
73,104254
74,103897
75,102887
76,102421
77,103823
78,104156
79,102239
80,103336
81,102206
82,101523
83,102334
84,102916
85,102094
86,102771
87,101548
88,101520
89,103685
90,102463
91,101689
92,101714
93,102719
94,102274
95,101714
96,103921
97,101803
98,102109
99,101944
100,101953
