Ping,RTT (microseconds)
1,105515
2,104908
3,105905
4,104917
5,105276
6,104786
7,114489
8,104874
9,105998
10,105895
11,104634
12,109495
13,105170
14,104051
15,105491
16,104116
17,107025
18,105749
19,104964
20,104834
21,108060
22,104109
23,106120
24,104589
25,104605
26,104780
27,106054
28,103321
29,104980
30,104154
31,104608
32,106221
33,104966
34,104591
35,104425
36,105432
37,104516
38,104252
39,103726
40,113873
41,104746
42,104604
43,104612
44,106947
45,103700
46,103964
47,105658
48,106041
49,105309
50,105941
51,103779
52,106730
53,113351
54,103676
55,107081
56,103749
57,105307
58,104487
59,103800
60,104437
61,104216
62,423496
63,104390
64,105333
65,104094
66,105140
67,105657
68,105007
69,107074
70,106162
71,421061
72,103228
73,103970
74,105280
75,105089
76,106578
77,105961
78,104612
79,104243
80,105932
81,104107
82,104807
83,103183
84,106017
85,105597
86,107374
87,108963
88,105809
89,104270
90,104953
91,106000
92,103895
93,103280
94,106463
95,103670
96,105226
97,105724
98,106911
99,105295
100,105154
