Ping,RTT (microseconds)
1,105008
2,104943
3,104688
4,424895
5,103864
6,104069
7,103597
8,104405
9,104734
10,103972
11,103715
12,422364
13,105412
14,104986
15,104884
16,106297
17,105423
18,105401
19,103623
20,105209
21,104735
22,103940
23,104902
24,104962
25,104148
26,105512
27,105184
28,104204
29,106330
30,105093
31,104294
32,106095
33,103733
34,105761
35,103456
36,106553
37,106657
38,104995
39,104234
40,105088
41,105125
42,104091
43,104697
44,105907
45,104667
46,105159
47,104325
48,105868
49,104052
50,104739
51,103223
52,105827
53,103785
54,105440
55,106016
56,103473
57,103318
58,104250
59,104424
60,108296
61,104791
62,105320
63,104064
64,103768
65,103409
66,106594
67,105445
68,103693
69,105300
70,104190
71,105010
72,104448
73,103985
74,104667
75,103945
76,104313
77,105018
78,104598
79,105158
80,103523
81,103416
82,104004
83,103403
84,103438
85,105231
86,104558
87,104120
88,104841
89,417210
90,105584
91,104857
92,105101
93,104509
94,106040
95,105055
96,103692
97,105801
98,105043
99,104559
100,103901
