Ping,RTT (microseconds)
1,104909
2,103471
3,107012
4,104143
5,104532
6,105531
7,104941
8,105025
9,104798
10,105011
11,104630
12,107460
13,104096
14,105265
15,104891
16,103032
17,105898
18,104386
19,104089
20,107096
21,105036
22,104945
23,104776
24,105681
25,104340
26,103273
27,104919
28,104131
29,105218
30,104296
31,103894
32,107215
33,104642
34,104284
35,103136
36,104433
37,103760
38,104331
39,103677
40,104127
41,104301
42,103764
43,104867
44,416913
45,104454
46,104107
47,103145
48,105088
49,103919
50,103387
51,105141
52,103972
53,106123
54,103933
55,104728
56,104179
57,106431
58,103967
59,103446
60,105832
61,105936
62,104455
63,103975
64,494548
65,103445
66,104088
67,103485
68,104740
69,104673
70,105046
71,104320
72,106078
73,103125
74,106759
75,108015
76,103464
77,105093
78,106460
79,105318
80,103352
81,106356
82,103868
83,103689
84,105371
85,103626
86,107116
87,103642
88,104209
89,105970
90,104215
91,104575
92,103777
93,106045
94,104600
95,104365
96,104865
97,104290
98,109645
99,103697
100,105317
