Ping,RTT (microseconds)
1,104923
2,103278
3,104610
4,105254
5,103898
6,106627
7,103971
8,104670
9,104718
10,613325
11,105654
12,104157
13,105244
14,104393
15,111352
16,104168
17,106936
18,105614
19,105929
20,104116
21,104485
22,104859
23,104203
24,104741
25,103683
26,105410
27,105067
28,104029
29,105774
30,104954
31,103764
32,108533
33,105105
34,105089
35,103273
36,106225
37,103634
38,106025
39,105740
40,105925
41,103842
42,104994
43,104372
44,104470
45,104601
46,105794
47,105015
48,105612
49,106836
50,104753
51,103965
52,105332
53,104071
54,103262
55,104013
56,106521
57,105743
58,103936
59,105563
60,105995
61,102938
62,105730
63,105164
64,104550
65,103335
66,109106
67,109902
68,105467
69,104574
70,103114
71,104541
72,104127
73,104833
74,106792
75,104246
76,104848
77,105747
78,104932
79,104751
80,105027
81,105341
82,104903
83,105460
84,106754
85,104514
86,105759
87,104307
88,103926
89,104771
90,103744
91,106424
92,104340
93,104908
94,104656
95,106123
96,105070
97,106967
98,105566
99,104215
100,105383
