Ping,RTT (microseconds)
1,106447
2,103536
3,105962
4,104919
5,104574
6,105909
7,105730
8,105519
9,104415
10,104939
11,103725
12,105521
13,103734
14,104573
15,106627
16,106018
17,103483
18,104602
19,103493
20,104250
21,103668
22,104958
23,103412
24,104336
25,103203
26,105249
27,103863
28,105709
29,103638
30,104643
31,103638
32,104926
33,104902
34,105105
35,105011
36,105912
37,105241
38,105829
39,105836
40,104906
41,105889
42,114107
43,106167
44,104684
45,103717
46,105889
47,104638
48,104157
49,103994
50,105913
51,103737
52,104163
53,103452
54,106503
55,104954
56,104971
57,105680
58,104533
59,106866
60,106258
61,104410
62,107027
63,103906
64,104294
65,104004
66,104780
67,105535
68,105349
69,105809
70,104328
71,104584
72,106221
73,104796
74,105609
75,106386
76,105267
77,103207
78,103981
79,105174
80,104441
81,103606
82,104009
83,105496
84,105635
85,105327
86,104035
87,105612
88,106107
89,103313
90,103212
91,104481
92,105676
93,105094
94,103603
95,104776
96,104538
97,105180
98,104453
99,104238
100,105028
