Ping,RTT (microseconds)
1,105783
2,106230
3,104925
4,104987
5,106980
6,105109
7,103875
8,103748
9,106972
10,105706
11,106044
12,105959
13,103596
14,105675
15,106099
16,104722
17,104839
18,104263
19,105728
20,105334
21,105572
22,111789
23,105213
24,106021
25,103744
26,105638
27,112295
28,104033
29,104785
30,108619
31,106378
32,107157
33,104665
34,105807
35,105019
36,106767
37,105111
38,104165
39,106762
40,105897
41,105206
42,106335
43,104430
44,104200
45,104658
46,103940
47,105262
48,105113
49,103581
50,107212
51,103015
52,104036
53,105602
54,103687
55,104880
56,105573
57,103338
58,104418
59,105272
60,103351
61,104543
62,104394
63,104403
64,104879
65,103296
66,104879
67,105479
68,105853
69,104300
70,105689
71,103978
72,105913
73,104903
74,103706
75,104613
76,105390
77,103428
78,107248
79,106715
80,104691
81,106432
82,104209
83,103764
84,103232
85,106723
86,106817
87,105111
88,105392
89,103945
90,105012
91,104171
92,106824
93,103962
94,103702
95,104908
96,104602
97,105159
98,104426
99,104348
100,103433
