Ping,RTT (microseconds)
1,105009
2,103627
3,105157
4,105686
5,104217
6,103770
7,104909
8,106753
9,105861
10,104179
11,104404
12,106723
13,106077
14,105272
15,106162
16,105617
17,103885
18,105399
19,103406
20,106763
21,105129
22,104201
23,103660
24,105006
25,105148
26,104556
27,106369
28,106063
29,104484
30,104297
31,105300
32,105605
33,104281
34,104477
35,105886
36,104867
37,104388
38,107025
39,104354
40,104992
41,105202
42,105865
43,104626
44,103950
45,104682
46,104869
47,105336
48,104416
49,104369
50,104261
51,104408
52,106040
53,103472
54,104240
55,104623
56,105227
57,103931
58,105621
59,107623
60,103386
61,106769
62,105081
63,104635
64,104138
65,105132
66,105683
67,105090
68,106478
69,106074
70,105956
71,106288
72,104520
73,103994
74,106220
75,104695
76,104464
77,105833
78,103989
79,105276
80,105412
81,104365
82,104925
83,105756
84,103518
85,103746
86,103272
87,104855
88,105719
89,105094
90,105537
91,104812
92,103891
93,104084
94,103833
95,103321
96,106104
97,105106
98,104481
99,104018
100,103981
