Ping,RTT (microseconds)
1,105395
2,103937
3,104519
4,106031
5,103482
6,104941
7,105424
8,104287
9,105966
10,103473
11,103668
12,106373
13,104154
14,104134
15,105147
16,104885
17,105023
18,104991
19,105455
20,105001
21,105091
22,103690
23,106856
24,104282
25,104924
26,105187
27,104845
28,105678
29,105997
30,104216
31,105290
32,104241
33,103578
34,105268
35,103496
36,105259
37,104362
38,105536
39,105849
40,102936
41,105395
42,111145
43,104587
44,104995
45,104896
46,106225
47,105502
48,105855
49,104400
50,105322
51,105700
52,105725
53,104427
54,104744
55,104851
56,104440
57,105748
58,105076
59,104227
60,104160
61,104756
62,103802
63,105259
64,103570
65,111992
66,104851
67,106486
68,105824
69,104709
70,105288
71,104494
72,105657
73,103612
74,105156
75,103831
76,103357
77,104132
78,105513
79,104220
80,104131
81,105131
82,105208
83,104106
84,104568
85,105095
86,104116
87,104043
88,104861
89,105025
90,105010
91,104547
92,104764
93,418953
94,102924
95,105736
96,104500
97,105491
98,104820
99,103987
100,104488
