Ping,RTT (microseconds)
1,104518
2,111532
3,106176
4,106205
5,105751
6,104185
7,104264
8,106130
9,104422
10,103526
11,105143
12,105336
13,104432
14,104960
15,105076
16,105563
17,105871
18,105983
19,106627
20,103454
21,105608
22,105781
23,104192
24,104584
25,103182
26,104976
27,104114
28,106006
29,104649
30,105022
31,105216
32,104885
33,104178
34,106785
35,103647
36,104289
37,105607
38,103717
39,106575
40,104893
41,104398
42,104901
43,104788
44,104250
45,106316
46,104256
47,105602
48,104462
49,104969
50,104698
51,104084
52,104547
53,106155
54,104441
55,105130
56,104999
57,104325
58,104620
59,103969
60,104743
61,103552
62,105692
63,106433
64,105209
65,104446
66,104260
67,104625
68,104316
69,104441
70,106327
71,104086
72,104438
73,104442
74,105648
75,105167
76,104770
77,104198
78,106615
79,104632
80,104957
81,105157
82,105206
83,105610
84,105864
85,118924
86,105456
87,106315
88,105230
89,105847
90,104895
91,105308
92,104898
93,105191
94,104820
95,104736
96,103751
97,103740
98,104899
99,104927
100,104857
