Ping,RTT (microseconds)
1,106285
2,104520
3,105022
4,105055
5,105423
6,104981
7,104917
8,105322
9,103855
10,104169
11,105921
12,104109
13,103850
14,103362
15,103566
16,105017
17,105967
18,103641
19,105392
20,104688
21,105295
22,104347
23,105077
24,103151
25,105206
26,103765
27,104791
28,103885
29,103905
30,105261
31,104154
32,105732
33,104046
34,106110
35,105208
36,107445
37,105448
38,105632
39,106474
40,103690
41,104117
42,105042
43,103580
44,104211
45,105013
46,104887
47,104679
48,104432
49,104494
50,104567
51,105024
52,105616
53,104400
54,103436
55,104810
56,105238
57,106931
58,104951
59,112138
60,105700
61,104726
62,104190
63,105140
64,103688
65,104986
66,104828
67,104104
68,106963
69,105630
70,106053
71,103408
72,106777
73,104582
74,105941
75,103931
76,105085
77,104758
78,104990
79,103564
80,104876
81,105557
82,105711
83,104198
84,105043
85,104964
86,104256
87,103928
88,105915
89,107432
90,103394
91,105147
92,103655
93,105694
94,105860
95,105325
96,104458
97,103367
98,104207
99,104994
100,106471
