Ping,RTT (microseconds)
1,105214
2,105124
3,104316
4,105372
5,107536
6,105928
7,103687
8,105902
9,103306
10,106493
11,105053
12,105577
13,103746
14,104756
15,105518
16,104663
17,105151
18,115898
19,105159
20,104920
21,106007
22,106088
23,113934
24,105761
25,105918
26,106176
27,104379
28,105227
29,106027
30,104064
31,103141
32,106284
33,106250
34,105501
35,105332
36,105062
37,105668
38,104242
39,104926
40,104724
41,104832
42,104688
43,104984
44,104928
45,105910
46,106407
47,104912
48,104841
49,105152
50,106478
51,110796
52,106413
53,105359
54,104698
55,105206
56,103663
57,105064
58,103988
59,103626
60,105395
61,104631
62,105474
63,103829
64,105922
65,104684
66,105048
67,104833
68,104394
69,105958
70,105695
71,104660
72,104545
73,105018
74,106077
75,105437
76,105623
77,103583
78,105949
79,104419
80,103678
81,110477
82,105136
83,105864
84,105397
85,103452
86,430798
87,103646
88,105841
89,104860
90,105659
91,103830
92,106227
93,106543
94,104665
95,113110
96,105237
97,104506
98,419660
99,103390
100,103562
