Ping,RTT (microseconds)
1,106456
2,3141
3,103710
4,103860
5,105174
6,105682
7,109504
8,13442
9,105585
10,104182
11,110169
12,105002
13,103902
14,104690
15,104723
16,105677
17,2733
18,2783
19,104332
20,105605
21,104710
22,104693
23,106000
24,2801
25,105122
26,104732
27,105890
28,103917
29,104341
30,2865
31,105455
32,103387
33,104964
34,104632
35,106029
36,104794
37,104081
38,105776
39,2849
40,2761
41,104720
42,104206
43,104464
44,3104
45,105223
46,103915
47,105034
48,103739
49,104848
50,103614
51,2712
52,3004
53,103234
54,105117
55,105102
56,105523
57,104634
58,104023
59,3820
60,3031
61,104620
62,104957
63,104069
64,3131
65,106413
66,104127
67,105778
68,103505
69,103364
70,2668
71,104641
72,103957
73,104349
74,105014
75,2942
76,104866
77,105135
78,106277
79,103531
80,105035
81,3072
82,105799
83,116990
84,107540
85,104922
86,107868
87,3284
88,105246
89,103438
90,103815
91,104949
92,105192
93,105530
94,104796
95,104608
96,309550
97,2939
98,112123
99,104206
100,3761
