Ping,RTT (microseconds)
1,104875
2,103945
3,106075
4,2993
5,103485
6,106613
7,3130
8,3299
9,104280
10,3078
11,105216
12,104975
13,105609
14,103856
15,105098
16,104093
17,104303
18,105275
19,104433
20,104966
21,105705
22,103934
23,105315
24,104351
25,105056
26,103430
27,103849
28,104598
29,3489
30,103945
31,2880
32,104793
33,103947
34,104693
35,2898
36,104770
37,117294
38,106614
39,104709
40,107165
41,103888
42,104396
43,106602
44,105139
45,105919
46,103183
47,2578
48,106488
49,113872
50,107197
51,104322
52,104920
53,3013
54,105159
55,105578
56,105079
57,2948
58,103726
59,103619
60,103776
61,105573
62,104034
63,103730
64,103952
65,107148
66,105263
67,104395
68,103532
69,2991
70,104983
71,104439
72,3254
73,104573
74,3125
75,106139
76,104308
77,105136
78,110010
79,105842
80,105315
81,103618
82,103280
83,105381
84,314324
85,111765
86,2674
87,3356
88,3200
89,104015
90,3460
91,103374
92,104703
93,103493
94,104681
95,105042
96,104763
97,104172
98,2829
99,104508
100,106960
