Ping,RTT (microseconds)
1,105533
2,2669
3,105047
4,106139
5,103100
6,103177
7,105786
8,105193
9,106316
10,2842
11,104558
12,2949
13,104141
14,105705
15,108135
16,3379
17,104383
18,3175
19,373344
20,103364
21,105142
22,390575
23,2648
24,3418
25,105456
26,105935
27,104329
28,105919
29,103942
30,2864
31,105200
32,104293
33,105166
34,3064
35,105511
36,104423
37,107395
38,104968
39,104798
40,105813
41,2840
42,105123
43,3288
44,2876
45,105482
46,103373
47,105820
48,103708
49,105665
50,104826
51,105022
52,105849
53,104557
54,105674
55,105289
56,104706
57,105229
58,104997
59,104507
60,103037
61,104616
62,103930
63,103264
64,104370
65,104136
66,106806
67,2980
68,104171
69,2950
70,104039
71,106486
72,103233
73,103628
74,103451
75,105294
76,103787
77,104743
78,3547
79,103895
80,103908
81,105827
82,103603
83,105512
84,106169
85,104979
86,105899
87,104085
88,106084
89,103936
90,104846
91,103737
92,104502
93,105060
94,105192
95,104596
96,106759
97,106073
98,104370
99,416222
100,106200
