Ping,RTT (microseconds)
1,104826
2,105408
3,105647
4,104096
5,104943
6,3596
7,114518
8,104375
9,103856
10,104055
11,104998
12,104947
13,105304
14,105286
15,105999
16,105671
17,106387
18,105880
19,105434
20,104332
21,105758
22,103974
23,104036
24,104147
25,479933
26,2794
27,104139
28,104402
29,2886
30,104213
31,105969
32,103654
33,103390
34,105618
35,104207
36,103683
37,105655
38,105191
39,106745
40,104936
41,2620
42,104793
43,104536
44,104256
45,103729
46,103837
47,104954
48,2633
49,103824
50,2825
51,104174
52,104726
53,105020
54,116293
55,104572
56,2975
57,104816
58,103460
59,102968
60,3131
61,104336
62,104037
63,103993
64,103862
65,105890
66,105888
67,104966
68,106711
69,103652
70,103753
71,104912
72,104816
73,103115
74,105784
75,103819
76,106797
77,104154
78,105576
79,105607
80,3090
81,103823
82,103875
83,104762
84,106021
85,103468
86,115329
87,104039
88,105838
89,105755
90,103920
91,103758
92,104015
93,103442
94,103996
95,103522
96,2589
97,3042
98,106099
99,103988
100,3774
