Ping,RTT (microseconds)
1,104276
2,103880
3,105959
4,103782
5,107222
6,103112
7,105108
8,104789
9,103877
10,105226
11,3034
12,103917
13,105957
14,105289
15,103473
16,103708
17,104580
18,3015
19,3766
20,3014
21,104873
22,2955
23,104338
24,3065
25,2920
26,103902
27,105228
28,105659
29,103736
30,3420
31,104336
32,2702
33,107107
34,104010
35,103097
36,104927
37,2963
38,106528
39,2846
40,104264
41,105157
42,104075
43,103860
44,104883
45,396645
46,104089
47,104489
48,104553
49,105663
50,2991
51,105708
52,103682
53,105722
54,104867
55,3743
56,3218
57,103816
58,104959
59,104937
60,103854
61,3823
62,104139
63,104360
64,104262
65,3104
66,107085
67,104768
68,105730
69,104858
70,106864
71,105435
72,107421
73,103527
74,105141
75,3060
76,105775
77,104085
78,106237
79,104691
80,103815
81,105449
82,106624
83,103465
84,104229
85,106043
86,105946
87,105665
88,105133
89,106180
90,106307
91,104860
92,106038
93,104704
94,103175
95,104870
96,103484
97,2958
98,103649
99,106422
100,546830
