Ping,RTT (microseconds)
1,4136
2,105935
3,105144
4,104933
5,105145
6,103990
7,103879
8,3035
9,105542
10,104198
11,103845
12,106630
13,103836
14,104848
15,104312
16,7295
17,105078
18,106182
19,103996
20,104528
21,2997
22,103245
23,105098
24,104890
25,104722
26,106639
27,2880
28,104824
29,104218
30,110967
31,104418
32,107708
33,106298
34,104981
35,3383
36,2972
37,117355
38,106715
39,104306
40,106136
41,103332
42,2588
43,2575
44,103951
45,105225
46,103509
47,104654
48,105624
49,104184
50,104175
51,105668
52,2745
53,2669
54,105239
55,103413
56,104084
57,104583
58,2927
59,110092
60,3570
61,105182
62,103344
63,103885
64,3250
65,104643
66,106206
67,103559
68,104604
69,104705
70,104795
71,105057
72,2869
73,3102
74,2786
75,105888
76,104046
77,106128
78,104203
79,104884
80,103797
81,106476
82,2943
83,103456
84,103555
85,103784
86,3550
87,105917
88,104925
89,105805
90,2296
91,104199
92,104140
93,105144
94,104400
95,103744
96,105169
97,105326
98,105304
99,105019
100,103626
