Ping,RTT (microseconds)
1,105964
2,103738
3,105679
4,107161
5,3240
6,103790
7,104703
8,104388
9,106148
10,106163
11,106695
12,103360
13,106355
14,104622
15,103373
16,104870
17,105225
18,104540
19,3509
20,105741
21,105103
22,104328
23,103708
24,3335
25,106995
26,104955
27,2852
28,104895
29,104641
30,3045
31,104815
32,105456
33,104747
34,104888
35,104539
36,105563
37,4043
38,3483
39,104368
40,105931
41,105704
42,2986
43,104904
44,104305
45,106107
46,107573
47,103943
48,3381
49,103979
50,3037
51,103920
52,3071
53,104701
54,103879
55,103791
56,3005
57,105657
58,104563
59,106482
60,105501
61,102949
62,104346
63,104799
64,103902
65,103969
66,103709
67,105500
68,104752
69,105261
70,2947
71,103149
72,104268
73,105887
74,104142
75,105096
76,105267
77,103287
78,105960
79,103817
80,103840
81,104952
82,104748
83,106051
84,2786
85,3747
86,105855
87,105049
88,3574
89,105950
90,105891
91,3053
92,3931
93,103764
94,105047
95,105042
96,105361
97,104591
98,103658
99,104180
100,3007
