Ping,RTT (microseconds)
1,104745
2,104708
3,104755
4,105518
5,103928
6,105654
7,105675
8,103437
9,2569
10,104667
11,104446
12,2988
13,103321
14,103509
15,3854
16,104160
17,103604
18,103804
19,107100
20,4145
21,104085
22,102982
23,103851
24,104950
25,3535
26,103908
27,105024
28,7978
29,104811
30,107194
31,3051
32,2912
33,106519
34,104261
35,103737
36,2931
37,105486
38,105027
39,2801
40,105046
41,103311
42,103713
43,105755
44,2635
45,104333
46,104919
47,3149
48,103452
49,103502
50,104147
51,104759
52,104621
53,105097
54,2718
55,6154
56,104378
57,104478
58,104208
59,105822
60,106472
61,103636
62,103311
63,104668
64,105353
65,104385
66,104152
67,104652
68,2659
69,105413
70,104600
71,105297
72,104124
73,3134
74,105660
75,105787
76,104090
77,2701
78,103267
79,110812
80,103859
81,105984
82,103842
83,2779
84,104433
85,104839
86,417031
87,103879
88,104930
89,104076
90,3006
91,106504
92,103289
93,103444
94,106420
95,105219
96,3710
97,103960
98,106074
99,103386
100,103835
