Ping,RTT (microseconds)
1,104511
2,104800
3,105949
4,3552
5,106342
6,3908
7,106519
8,104976
9,105005
10,106417
11,103454
12,104593
13,104337
14,104230
15,3120
16,2732
17,2901
18,104503
19,3228
20,104088
21,106715
22,105594
23,105931
24,105660
25,105242
26,103783
27,105147
28,105083
29,415806
30,103863
31,104996
32,3374
33,3652
34,2904
35,105018
36,106538
37,106509
38,2968
39,104818
40,103807
41,105159
42,3164
43,2791
44,104304
45,105161
46,103865
47,105724
48,103983
49,103669
50,3282
51,3238
52,105919
53,104857
54,3317
55,104113
56,103908
57,105791
58,3363
59,105597
60,3407
61,103941
62,3316
63,104687
64,104726
65,105076
66,103543
67,3256
68,104176
69,3395
70,104690
71,104719
72,3140
73,104759
74,105555
75,104403
76,105615
77,104592
78,104510
79,105182
80,103546
81,103988
82,104634
83,104079
84,105924
85,104541
86,105484
87,105191
88,104118
89,105627
90,105008
91,105165
92,104519
93,106062
94,104778
95,104549
96,104589
97,104352
98,105884
99,104389
100,105651
