Ping,RTT (microseconds)
1,105862
2,3183
3,104208
4,104143
5,3191
6,105638
7,104199
8,107752
9,104932
10,103078
11,3673
12,105197
13,104890
14,104684
15,3049
16,105158
17,106711
18,3008
19,104698
20,103574
21,3100
22,142720
23,105393
24,104709
25,105697
26,105660
27,104933
28,104903
29,104824
30,105894
31,11048
32,105278
33,103623
34,2968
35,103168
36,3740
37,104728
38,104861
39,104657
40,105010
41,3490
42,2950
43,103571
44,104983
45,105787
46,3034
47,3118
48,104638
49,2806
50,105623
51,105276
52,103994
53,104104
54,104927
55,103891
56,104582
57,105989
58,105230
59,106225
60,105106
61,106178
62,106634
63,103409
64,103999
65,103461
66,103250
67,104006
68,104477
69,104402
70,3809
71,104013
72,104934
73,103943
74,104543
75,104306
76,104625
77,105937
78,105108
79,103241
80,105889
81,3187
82,105369
83,2733
84,104498
85,105214
86,2736
87,104673
88,102865
89,105670
90,105963
91,104731
92,104526
93,108995
94,104042
95,3004
96,104948
97,104050
98,104168
99,105270
100,104937
