Ping,RTT (microseconds)
1,104885
2,107488
3,104192
4,2591
5,106225
6,103887
7,106473
8,2685
9,2921
10,106277
11,103950
12,106261
13,104020
14,105350
15,105168
16,104886
17,110149
18,2534
19,104249
20,105444
21,104986
22,105485
23,105421
24,103329
25,103696
26,2779
27,103959
28,105472
29,3850
30,104906
31,103649
32,103310
33,105408
34,103879
35,104753
36,106575
37,104541
38,104998
39,103972
40,104033
41,2936
42,104585
43,104866
44,104178
45,105879
46,106319
47,105073
48,106063
49,104990
50,105318
51,106593
52,104114
53,104728
54,3153
55,105617
56,104058
57,2692
58,104737
59,2964
60,105025
61,104346
62,105230
63,104785
64,113160
65,104687
66,105753
67,103983
68,104375
69,104870
70,2957
71,3744
72,105193
73,105327
74,3410
75,3221
76,105177
77,104320
78,105317
79,2900
80,104168
81,3538
82,102977
83,103964
84,103753
85,105067
86,2974
87,103961
88,103743
89,103716
90,106940
91,105837
92,3261
93,105381
94,104753
95,104623
96,105158
97,104485
98,104752
99,104190
100,104798
