Ping,RTT (microseconds)
1,104045
2,104541
3,106023
4,104076
5,104250
6,113804
7,105360
8,107017
9,105564
10,105136
11,104706
12,105134
13,104544
14,103859
15,104903
16,107380
17,107042
18,103992
19,104132
20,107278
21,103623
22,104070
23,106028
24,105662
25,104894
26,104999
27,103776
28,113692
29,106305
30,104351
31,104688
32,105117
33,104606
34,103988
35,106214
36,105582
37,104257
38,104455
39,104709
40,106171
41,104803
42,104823
43,105948
44,103688
45,104657
46,104791
47,105784
48,104765
49,103743
50,104836
51,104787
52,105097
53,104777
54,107480
55,106081
56,104697
57,107123
58,105708
59,104915
60,105814
61,104662
62,104101
63,105424
64,103173
65,105112
66,106784
67,104222
68,105110
69,104996
70,105110
71,105774
72,106826
73,104313
74,105698
75,105815
76,104182
77,105232
78,105590
79,103666
80,103617
81,105588
82,104258
83,104214
84,104570
85,105483
86,104311
87,106113
88,105871
89,103869
90,105565
91,106235
92,103585
93,105250
94,105622
95,104343
96,104584
97,105001
98,105432
99,111044
100,105930
