Ping,RTT (microseconds)
1,104370
2,103832
3,104542
4,103776
5,104323
6,105144
7,104545
8,105482
9,104823
10,462935
11,104982
12,104595
13,105976
14,104795
15,105133
16,103999
17,105583
18,105799
19,106177
20,104957
21,105857
22,103663
23,103988
24,106604
25,103769
26,105461
27,105053
28,104869
29,105974
30,499658
31,105840
32,106859
33,104891
34,104986
35,104047
36,103443
37,105630
38,105212
39,104924
40,105941
41,106233
42,103755
43,103695
44,103245
45,104845
46,106587
47,104282
48,103964
49,105370
50,103959
51,107164
52,103766
53,104275
54,105408
55,104501
56,104343
57,106669
58,104834
59,105792
60,106651
61,105007
62,104883
63,419910
64,103948
65,104605
66,106603
67,106002
68,105004
69,104251
70,105952
71,104088
72,103736
73,103790
74,106221
75,105485
76,103635
77,103424
78,103989
79,104354
80,104429
81,107511
82,105400
83,105979
84,104436
85,105043
86,105223
87,104448
88,105266
89,104569
90,104028
91,105506
92,104833
93,104351
94,104215
95,103808
96,103525
97,103856
98,107467
99,105305
100,105041
