Ping,RTT (microseconds)
1,104479
2,106229
3,104667
4,105084
5,105677
6,104025
7,103971
8,104218
9,105579
10,104988
11,104797
12,105488
13,105213
14,106475
15,105091
16,105903
17,104829
18,105895
19,105783
20,104033
21,105198
22,105522
23,105000
24,113958
25,103973
26,105449
27,104508
28,105074
29,105206
30,103275
31,105935
32,105348
33,104316
34,104564
35,107619
36,104317
37,105573
38,106535
39,106464
40,103917
41,105707
42,103827
43,104952
44,104676
45,104250
46,105552
47,103511
48,105437
49,103981
50,104212
51,106076
52,104742
53,103037
54,104086
55,106451
56,105473
57,105372
58,104428
59,103552
60,106733
61,104662
62,103941
63,105728
64,103842
65,104753
66,105946
67,103974
68,104383
69,104696
70,109856
71,104446
72,105197
73,105058
74,104789
75,103884
76,105083
77,104945
78,106106
79,104408
80,107326
81,104133
82,106341
83,104689
84,104445
85,106284
86,103777
87,104591
88,103938
89,104888
90,104888
91,104766
92,104301
93,106029
94,103710
95,104557
96,104567
97,103386
98,105483
99,106250
100,104102
