Ping,RTT (microseconds)
1,105642
2,104994
3,103683
4,106901
5,104881
6,105639
7,104721
8,102994
9,105392
10,105170
11,104867
12,415117
13,103260
14,106051
15,105289
16,105226
17,103068
18,104944
19,104032
20,104875
21,106468
22,104909
23,106163
24,103592
25,104348
26,107133
27,105668
28,105521
29,105307
30,104047
31,104567
32,104011
33,105635
34,104718
35,106639
36,105908
37,105857
38,109830
39,104013
40,104948
41,103910
42,103141
43,110796
44,106094
45,104227
46,104421
47,104070
48,104132
49,106769
50,105806
51,103518
52,105957
53,105050
54,103949
55,104388
56,106041
57,106756
58,106125
59,105609
60,105551
61,105378
62,104889
63,104463
64,105686
65,105373
66,103258
67,106114
68,105579
69,104414
70,105786
71,105727
72,105201
73,105556
74,105808
75,106707
76,105639
77,104331
78,105177
79,104253
80,104671
81,104863
82,104535
83,103899
84,105977
85,104086
86,106314
87,103613
88,105950
89,104998
90,105952
91,105811
92,106795
93,103265
94,105404
95,103512
96,104866
97,106134
98,105109
99,105236
100,104607
