Ping,RTT (microseconds)
1,105519
2,105021
3,431617
4,105676
5,104994
6,103908
7,106644
8,106164
9,104193
10,105041
11,106083
12,104105
13,106444
14,104539
15,104268
16,105849
17,104538
18,105709
19,108088
20,104094
21,104913
22,103628
23,103453
24,104951
25,103357
26,105249
27,103394
28,105779
29,103947
30,106056
31,104593
32,105564
33,104716
34,104593
35,104493
36,104129
37,104306
38,104207
39,104032
40,106820
41,103669
42,103976
43,104801
44,104877
45,104999
46,105956
47,105719
48,103123
49,104175
50,103934
51,103591
52,103921
53,104311
54,104921
55,104429
56,104771
57,103956
58,105134
59,104681
60,107887
61,105239
62,103432
63,105603
64,105089
65,104422
66,107254
67,103878
68,105016
69,106276
70,104928
71,104899
72,104062
73,104597
74,104742
75,104911
76,106034
77,106638
78,103082
79,103646
80,106051
81,105724
82,103952
83,106625
84,103350
85,107230
86,105517
87,106073
88,104029
89,105677
90,104305
91,104555
92,103972
93,105537
94,104314
95,104998
96,106902
97,107091
98,105325
99,104139
100,104052
