Ping,RTT (microseconds)
1,105305
2,105906
3,459066
4,105560
5,105232
6,104914
7,103374
8,104835
9,103270
10,105609
11,104877
12,104020
13,106695
14,103854
15,103454
16,106086
17,104075
18,104673
19,104973
20,107652
21,105198
22,105510
23,105176
24,105603
25,108185
26,104231
27,104754
28,106746
29,104870
30,103955
31,106738
32,104589
33,106732
34,106537
35,104535
36,105608
37,104536
38,105094
39,104557
40,104030
41,105448
42,106878
43,104423
44,106994
45,105033
46,109049
47,103829
48,104985
49,105860
50,103623
51,104934
52,104899
53,104930
54,104853
55,104147
56,103384
57,105129
58,104239
59,104645
60,107696
61,104092
62,107067
63,104026
64,105815
65,109715
66,104887
67,104437
68,103902
69,104406
70,106258
71,105029
72,105086
73,105042
74,104132
75,104458
76,103573
77,105339
78,105844
79,103669
80,105254
81,413001
82,102826
83,103777
84,104799
85,103184
86,106001
87,104098
88,105793
89,104038
90,105848
91,104218
92,105050
93,104037
94,104563
95,106043
96,104924
97,108618
98,104119
99,103638
100,103878
