Ping,RTT (microseconds)
1,108102
2,105253
3,105235
4,104144
5,105768
6,104646
7,106114
8,105683
9,105394
10,103335
11,105751
12,105125
13,104934
14,106151
15,104290
16,105165
17,103981
18,105796
19,105700
20,105277
21,104506
22,105579
23,106393
24,105650
25,104217
26,104273
27,103908
28,106066
29,107000
30,104031
31,105832
32,106917
33,104935
34,104726
35,103557
36,104886
37,104887
38,106346
39,106317
40,105489
41,111224
42,104696
43,104247
44,105652
45,105379
46,104965
47,106160
48,103796
49,104493
50,106526
51,104294
52,104709
53,103826
54,106649
55,103855
56,105110
57,104881
58,105098
59,104503
60,105756
61,103726
62,104435
63,104500
64,105537
65,104250
66,105418
67,104930
68,103718
69,104616
70,104807
71,104537
72,104051
73,105478
74,104943
75,103160
76,104715
77,104260
78,104814
79,115104
80,105386
81,105360
82,105223
83,105579
84,106382
85,104208
86,106743
87,105969
88,106443
89,104652
90,420457
91,105241
92,104934
93,106449
94,104234
95,103722
96,103741
97,106030
98,105307
99,104109
100,105671
