Ping,RTT (microseconds)
1,104898
2,103708
3,104912
4,104556
5,105168
6,104841
7,104911
8,105593
9,105002
10,106254
11,104576
12,106023
13,105846
14,105690
15,105116
16,637545
17,103212
18,106559
19,105794
20,103569
21,106770
22,108269
23,105433
24,104207
25,103671
26,105288
27,104102
28,106038
29,104199
30,105420
31,104181
32,104567
33,105048
34,103818
35,104058
36,103569
37,104463
38,105948
39,104944
40,104207
41,104066
42,106265
43,104843
44,104864
45,105873
46,106654
47,104136
48,103932
49,104079
50,104996
51,106607
52,105095
53,104644
54,105032
55,104728
56,104606
57,104221
58,106766
59,104023
60,103244
61,104695
62,105799
63,103899
64,103553
65,104777
66,104180
67,106046
68,103738
69,104503
70,105002
71,105283
72,103469
73,104089
74,105257
75,103805
76,105076
77,105735
78,105745
79,103903
80,103818
81,103899
82,105280
83,104014
84,104725
85,106687
86,104009
87,107133
88,103881
89,105088
90,105047
91,103907
92,103574
93,104886
94,104994
95,104824
96,104583
97,104909
98,105822
99,104794
100,104426
