Ping,RTT (microseconds)
1,104376
2,114584
3,104850
4,105358
5,105982
6,104193
7,103755
8,105849
9,107310
10,104854
11,105141
12,105695
13,104941
14,104840
15,105470
16,104415
17,105796
18,104791
19,104468
20,104471
21,104310
22,104663
23,108058
24,105698
25,103522
26,104307
27,105284
28,109594
29,109082
30,105786
31,106187
32,104130
33,104858
34,103971
35,105841
36,105604
37,104509
38,104298
39,113758
40,106547
41,110892
42,104644
43,105003
44,104274
45,103192
46,105787
47,105144
48,106505
49,104762
50,104837
51,106050
52,104650
53,105118
54,106722
55,103756
56,103664
57,106040
58,105431
59,105446
60,106025
61,103957
62,104921
63,103840
64,107057
65,103970
66,104510
67,104284
68,105310
69,104939
70,106428
71,104594
72,103152
73,105348
74,105065
75,105167
76,417991
77,103480
78,104693
79,105484
80,105660
81,104397
82,104998
83,106103
84,105919
85,104870
86,105584
87,104660
88,104819
89,105878
90,103686
91,103802
92,104908
93,451375
94,105703
95,104503
96,105592
97,104993
98,104469
99,105254
100,104650
