Ping,RTT (microseconds)
1,107073
2,103883
3,113098
4,103161
5,105399
6,105116
7,104795
8,104966
9,104728
10,104776
11,104872
12,103681
13,105328
14,105936
15,107092
16,105916
17,418904
18,104941
19,103634
20,104247
21,111413
22,105012
23,104846
24,104954
25,105648
26,104740
27,103992
28,104973
29,104977
30,105631
31,104784
32,105927
33,103946
34,105531
35,105510
36,104179
37,103384
38,104650
39,104367
40,105558
41,104702
42,104038
43,104463
44,104934
45,105079
46,105026
47,105186
48,104125
49,104210
50,103778
51,105762
52,104976
53,105870
54,104758
55,104748
56,106987
57,104588
58,103508
59,103974
60,105881
61,104605
62,103997
63,105049
64,105387
65,104609
66,104071
67,104996
68,104617
69,109847
70,107011
71,104858
72,105067
73,106110
74,104180
75,107712
76,105905
77,104924
78,104666
79,106145
80,104361
81,105393
82,103681
83,105996
84,104179
85,104387
86,104481
87,105373
88,103498
89,106007
90,110850
91,104423
92,104724
93,103899
94,104613
95,106948
96,105176
97,103959
98,105756
99,104814
100,105225
