Ping,RTT (microseconds)
1,105382
2,103880
3,103734
4,106081
5,104082
6,104479
7,107294
8,104491
9,103507
10,105276
11,104432
12,103278
13,105104
14,103440
15,105086
16,103908
17,104454
18,103331
19,106120
20,104418
21,103595
22,104095
23,105395
24,104247
25,103562
26,105622
27,104673
28,104821
29,106475
30,105821
31,103743
32,107135
33,104140
34,106405
35,103771
36,104115
37,103924
38,105825
39,104160
40,104079
41,103214
42,105925
43,103463
44,106114
45,106178
46,106487
47,106163
48,104565
49,104598
50,103853
51,103998
52,104167
53,104805
54,104571
55,105039
56,104720
57,105005
58,105080
59,105135
60,104918
61,104703
62,107120
63,104759
64,105814
65,104903
66,104056
67,105309
68,109203
69,105469
70,103563
71,104936
72,103964
73,103866
74,104300
75,105359
76,104188
77,107816
78,103907
79,105649
80,105825
81,105837
82,105597
83,105924
84,106581
85,104095
86,105590
87,104040
88,104908
89,108819
90,103594
91,103528
92,104612
93,105211
94,104930
95,106749
96,105449
97,105663
98,104631
99,105987
100,105082
