Ping,RTT (microseconds)
1,104843
2,103870
3,106064
4,104877
5,106099
6,107215
7,111180
8,105168
9,104734
10,103841
11,104917
12,106087
13,104263
14,104522
15,105345
16,104959
17,103702
18,104037
19,103905
20,104562
21,103917
22,104434
23,107267
24,104587
25,106282
26,103847
27,105065
28,103832
29,103952
30,105886
31,104249
32,104781
33,104847
34,106641
35,104880
36,105015
37,103847
38,103899
39,105488
40,104294
41,104502
42,105822
43,103392
44,110685
45,105043
46,104246
47,105871
48,105393
49,104877
50,104507
51,105279
52,103247
53,104053
54,106701
55,103700
56,104712
57,105224
58,104823
59,105789
60,106837
61,104048
62,105315
63,104902
64,106416
65,104457
66,104306
67,105119
68,103961
69,114125
70,103488
71,103161
72,103843
73,103966
74,104781
75,104358
76,106305
77,105290
78,105101
79,104678
80,103865
81,105227
82,103160
83,105598
84,104592
85,105026
86,104656
87,104055
88,106140
89,103871
90,108035
91,103979
92,104043
93,104679
94,104354
95,104397
96,104527
97,106634
98,103387
99,104972
100,104448
