Ping,RTT (microseconds)
1,104574
2,104732
3,105760
4,105105
5,105437
6,104429
7,105147
8,103980
9,104773
10,103688
11,106045
12,104778
13,104269
14,104226
15,105023
16,104032
17,104131
18,105474
19,103174
20,106425
21,105066
22,106515
23,105284
24,103337
25,116253
26,104427
27,105037
28,106142
29,103608
30,105351
31,103608
32,105012
33,103872
34,104810
35,103335
36,104140
37,105171
38,103798
39,105505
40,105472
41,104188
42,106611
43,105539
44,107362
45,104371
46,105309
47,104530
48,105165
49,104606
50,106103
51,105726
52,105887
53,103120
54,103635
55,106606
56,105582
57,104311
58,104489
59,105245
60,105624
61,105579
62,105351
63,104021
64,104512
65,104041
66,104496
67,105787
68,109246
69,104477
70,104859
71,104396
72,103701
73,103654
74,105336
75,104610
76,103923
77,106983
78,104440
79,104155
80,103941
81,104658
82,104052
83,112399
84,103371
85,103960
86,106940
87,104548
88,104270
89,103772
90,105764
91,104970
92,104541
93,104588
94,104916
95,104148
96,107979
97,106486
98,104525
99,103298
100,106086
