Ping,RTT (microseconds)
350,Timeout
351,256
352,Timeout
353,226
354,205
355,194
356,198
357,Timeout
358,223
359,Timeout
360,Timeout
361,Timeout
362,Timeout
363,Timeout
364,Timeout
365,Timeout
366,Timeout
367,Timeout
368,Timeout
369,Timeout
370,Timeout
371,Timeout
372,Timeout
373,473
374,255
375,Timeout
376,228
377,198
378,Timeout
379,219
380,208
381,Timeout
382,235
383,202
384,Timeout
385,Timeout
386,Timeout
387,299
388,252
389,211
390,237
391,Timeout
392,Timeout
393,248
394,Timeout
395,362
396,Timeout
397,300
398,Timeout
399,Timeout
400,Timeout
401,Timeout
402,Timeout
403,293
404,214
405,Timeout
406,Timeout
407,264
408,294
409,Timeout
410,692
411,Timeout
412,Timeout
413,276
414,219
415,Timeout
416,308
417,212
418,215
419,230
420,243
421,Timeout
422,Timeout
423,Timeout
424,263
425,277
426,Timeout
427,271
428,226
429,Timeout
430,1629
431,Timeout
432,Timeout
433,Timeout
434,278
435,Timeout
436,Timeout
437,Timeout
438,299
439,Timeout
440,Timeout
441,Timeout
442,297
443,Timeout
444,282
445,Timeout
446,Timeout
447,230
448,214
449,Timeout
450,Timeout
451,557
452,235
453,Timeout
454,Timeout
455,264
456,Timeout
457,Timeout
458,275
459,224
460,Timeout
461,Timeout
462,Timeout
463,474
464,Timeout
465,Timeout
466,276
467,208
468,Timeout
469,270
470,239
471,198
472,Timeout
473,Timeout
474,297
475,214
476,241
477,226
478,Timeout
479,Timeout
480,Timeout
481,Timeout
482,455
483,Timeout
484,503
485,Timeout
486,275
487,220
488,Timeout
489,Timeout
490,Timeout
491,304
492,243
493,219
494,231
495,205
496,Timeout
497,Timeout
498,461
499,219
500,Timeout
501,248
502,233
503,2955
504,382
505,302
506,Timeout
507,342
508,246
509,Timeout
510,Timeout
511,Timeout
512,Timeout
513,Timeout
514,300
515,198
516,Timeout
517,368
518,302
519,Timeout
520,Timeout
521,451
522,320
523,281
524,254
525,220
526,Timeout
527,290
528,Timeout
529,Timeout
530,Timeout
531,288
532,Timeout
533,238
534,Timeout
535,250
536,Timeout
537,1049
538,Timeout
539,Timeout
540,472
541,Timeout
542,335
543,Timeout
544,243
545,241
546,215
547,Timeout
548,Timeout
549,251
550,Timeout
551,254
552,Timeout
553,256
554,209
555,Timeout
556,Timeout
557,Timeout
558,340
559,Timeout
560,239
561,239
562,233
563,Timeout
564,Timeout
565,Timeout
566,254
567,Timeout
568,231
569,Timeout
570,Timeout
571,1139
572,Timeout
573,Timeout
574,Timeout
575,Timeout
576,Timeout
577,Timeout
578,272
579,223
580,Timeout
581,236
582,222
583,214
584,223
585,209
586,191
587,Timeout
588,252
589,Timeout
590,Timeout
591,Timeout
592,Timeout
593,244
594,Timeout
595,277
596,215
597,Timeout
598,252
599,Timeout
600,Timeout
601,Timeout
602,Timeout
603,576
604,252
605,Timeout
606,Timeout
607,256
608,237
609,Timeout
610,239
611,Timeout
612,244
613,228
614,Timeout
615,Timeout
616,Timeout
617,278
618,252
619,226
620,Timeout
621,2423
622,486
623,Timeout
624,Timeout
625,Timeout
626,257
627,228
628,Timeout
629,Timeout
630,257
631,245
632,Timeout
633,231
634,Timeout
635,228
636,219
637,236
638,Timeout
639,Timeout
640,469
641,Timeout
642,Timeout
643,Timeout
644,238
645,Timeout
646,243
647,Timeout
648,238
649,Timeout
650,Timeout
651,Timeout
652,269
653,203
654,196
655,Timeout
656,238
657,Timeout
658,251
659,536
660,Timeout
661,311
662,230
663,Timeout
664,Timeout
665,220
666,222
667,Timeout
668,582
669,305
670,Timeout
671,Timeout
672,300
673,Timeout
674,246
675,239
676,205
677,208
678,257
679,291
680,2143
681,198
682,Timeout
683,Timeout
684,326
685,245
686,Timeout
687,Timeout
688,520
689,342
690,Timeout
691,Timeout
692,Timeout
693,Timeout
694,Timeout
695,Timeout
696,384
697,395
698,Timeout
699,262
700,217
701,Timeout
702,Timeout
703,Timeout
704,Timeout
705,Timeout
706,309
707,Timeout
708,288
709,216
710,208
711,218
712,214
713,190
714,Timeout
715,Timeout
716,Timeout
717,360
718,240
719,259
720,198
721,186
722,212
723,195
724,217
725,Timeout
726,Timeout
727,428
728,Timeout
729,Timeout
730,294
731,Timeout
732,239
733,266
734,222
735,238
736,228
737,228
738,237
739,Timeout
740,235
741,229
742,Timeout
743,Timeout
744,Timeout
745,Timeout
746,Timeout
747,Timeout
748,Timeout
749,336
750,257
751,226
752,Timeout
753,265
754,227
755,206
756,Timeout
757,230
758,Timeout
759,Timeout
760,464
761,Timeout
762,555
763,Timeout
764,Timeout
765,Timeout
766,405
767,247
768,Timeout
769,255
770,231
771,229
772,225
773,230
774,Timeout
775,Timeout
776,941
777,370
778,Timeout
779,536
780,Timeout
781,337
782,Timeout
783,221
784,202
785,Timeout
786,237
787,222
788,Timeout
789,Timeout
790,260
791,Timeout
792,Timeout
793,232
794,Timeout
795,Timeout
796,529
797,334
798,Timeout
799,350
800,Timeout
801,226
802,Timeout
803,Timeout
804,225
805,Timeout
806,269
807,217
808,275
809,238
810,209
811,219
812,Timeout
813,229
814,238
815,Timeout
816,263
817,Timeout
818,Timeout
819,417
820,342
821,342
822,227
823,273
824,216
825,277
826,Timeout
827,227
828,Timeout
829,242
830,Timeout
831,222
832,Timeout
833,Timeout
834,Timeout
835,286
836,250
837,Timeout
838,1248
839,350
840,334
841,315
842,Timeout
843,444
844,Timeout
845,Timeout
846,286
847,Timeout
848,Timeout
849,Timeout
850,Timeout
851,Timeout
852,Timeout
853,Timeout
854,Timeout
855,Timeout
856,Timeout
857,Timeout
858,Timeout
859,234
860,Timeout
861,233
862,Timeout
863,327
864,265
865,201
866,217
867,196
868,Timeout
869,1552
870,Timeout
871,Timeout
872,302
873,226
874,225
875,Timeout
876,Timeout
877,Timeout
878,Timeout
879,Timeout
880,Timeout
881,Timeout
882,Timeout
883,353
884,Timeout
885,303
886,233
887,Timeout
888,Timeout
889,233
890,Timeout
891,Timeout
892,452
893,Timeout
894,330
895,Timeout
896,250
897,229
898,Timeout
899,302
900,725
901,322
902,Timeout
903,Timeout
904,Timeout
905,270
906,269
907,245
908,Timeout
909,220
910,229
911,216
912,207
913,Timeout
914,Timeout
915,346
916,Timeout
917,Timeout
918,Timeout
919,641
920,404
921,Timeout
922,281
923,240
924,Timeout
925,Timeout
926,250
927,Timeout
928,Timeout
929,Timeout
930,Timeout
931,Timeout
932,Timeout
933,230
934,Timeout
935,240
936,223
937,Timeout
938,221
939,Timeout
940,Timeout
941,663
942,Timeout
943,327
944,Timeout
945,238
946,210
947,222
948,Timeout
949,240
950,223
951,195
952,190
953,198
954,226
955,Timeout
956,261
957,Timeout
958,282
959,Timeout
960,231
961,206
962,Timeout
963,Timeout
964,Timeout
965,Timeout
966,384
967,Timeout
968,Timeout
969,273
970,225
971,Timeout
972,Timeout
973,Timeout
974,270
975,229
976,230
977,Timeout
978,Timeout
979,Timeout
980,368
981,Timeout
982,510
983,398
984,294
985,240
986,207
987,Timeout
988,275
989,Timeout
990,Timeout
991,Timeout
992,257
993,292
994,Timeout
995,258
996,Timeout
997,Timeout
998,Timeout
999,345
1000,229
