Ping,RTT (microseconds)
1,103812
2,102209
3,102770
4,101902
5,103454
6,102883
7,102190
8,103187
9,102462
10,102821
11,103021
12,101479
13,102815
14,103288
15,101914
16,102775
17,101853
18,102936
19,418989
20,102738
21,101840
22,102944
23,101946
24,102828
25,101943
26,102174
27,102836
28,101658
29,102169
30,102895
31,102982
32,102042
33,102287
34,101781
35,103187
36,101963
37,104530
38,103989
39,103074
40,102849
41,101841
42,101921
43,102010
44,101932
45,101863
46,101575
47,102995
48,102774
49,103268
50,102435
51,102224
52,102737
53,102093
54,102089
55,104584
56,103817
57,101805
58,103257
59,103612
60,101598
61,103815
62,101580
63,103572
64,101966
65,101700
66,102694
67,101896
68,102502
69,102085
70,101686
71,102456
72,102654
73,103369
74,102804
75,105174
76,101617
77,101823
78,102985
79,101519
80,102564
81,101710
82,101885
83,102260
84,103168
85,101943
86,103037
87,102795
88,101676
89,101987
90,109654
91,102893
92,102521
93,101577
94,102850
95,102412
96,102608
97,101345
98,103334
99,450603
100,103943
