Ping,RTT (microseconds)
1,102903
2,103089
3,103339
4,102153
5,101972
6,102407
7,101944
8,102437
9,101804
10,101751
11,101686
12,102398
13,101811
14,103096
15,103366
16,101972
17,104612
18,103197
19,102232
20,102486
21,102567
22,101395
23,101986
24,102000
25,101950
26,103127
27,102220
28,102666
29,102058
30,104864
31,102175
32,103470
33,102716
34,103538
35,102758
36,103321
37,102663
38,103436
39,103101
40,102347
41,104523
42,102499
43,102041
44,101947
45,102463
46,102362
47,107663
48,102790
49,103800
50,102023
51,101954
52,102454
53,102983
54,102037
55,101811
56,101535
57,102590
58,101924
59,101965
60,108125
61,102258
62,102562
63,101944
64,101911
65,102933
66,102928
67,102095
68,101779
69,103812
70,101876
71,104777
72,102250
73,102439
74,102441
75,101707
76,102388
77,103056
78,102148
79,102786
80,102176
81,102266
82,105931
83,104057
84,102252
85,102590
86,102010
87,103216
88,102428
89,102004
90,102541
91,103593
92,102885
93,102595
94,103241
95,102933
96,103049
97,102568
98,101881
99,102615
100,102721
