Ping,RTT (microseconds)
1,102583
2,102356
3,101569
4,101738
5,101905
6,410960
7,103113
8,103570
9,102257
10,102682
11,102168
12,101731
13,102734
14,102806
15,104338
16,102498
17,102823
18,103514
19,102455
20,102148
21,102931
22,104424
23,101901
24,101956
25,101907
26,102921
27,102500
28,103705
29,102840
30,103255
31,103688
32,105819
33,102475
34,102735
35,102587
36,102912
37,101567
38,103610
39,102004
40,101716
41,103537
42,102086
43,102357
44,101416
45,102806
46,102881
47,103860
48,103297
49,101593
50,102078
51,101961
52,104042
53,102552
54,410947
55,103479
56,102407
57,101734
58,102165
59,102722
60,102293
61,101905
62,102810
63,102687
64,102140
65,102171
66,102888
67,101557
68,103343
69,103196
70,102999
71,102322
72,101659
73,101645
74,103946
75,102867
76,103389
77,103296
78,101904
79,101831
80,101856
81,101684
82,101588
83,102908
84,102482
85,103302
86,103468
87,104375
88,103177
89,102236
90,103649
91,102994
92,412326
93,101596
94,101917
95,101943
96,101668
97,103405
98,101791
99,101321
100,103416
