Ping,RTT (microseconds)
1,102476
2,101752
3,104429
4,101650
5,102145
6,102218
7,102177
8,104597
9,103526
10,102808
11,102345
12,102424
13,103965
14,101484
15,101960
16,104399
17,102532
18,101448
19,103516
20,102430
21,101861
22,104206
23,103779
24,102235
25,102758
26,101321
27,102107
28,101972
29,101764
30,105533
31,101799
32,102035
33,102853
34,102232
35,102363
36,101749
37,102360
38,103421
39,101544
40,102961
41,101493
42,105379
43,102266
44,102403
45,102211
46,103624
47,102100
48,102316
49,102130
50,102517
51,102695
52,102880
53,102522
54,102446
55,102348
56,101941
57,102042
58,102909
59,102087
60,102262
61,102937
62,101796
63,102533
64,103324
65,107133
66,102737
67,102276
68,105492
69,102646
70,103199
71,102071
72,102021
73,103914
74,102808
75,102594
76,101920
77,102993
78,101887
79,102591
80,102651
81,103002
82,101966
83,105549
84,101581
85,103045
86,102261
87,103544
88,102565
89,102331
90,103015
91,104519
92,103543
93,102652
94,102454
95,101663
96,103213
97,102730
98,102225
99,102739
100,102137
