Ping,RTT (microseconds)
1,102779
2,107591
3,102089
4,101934
5,103127
6,102747
7,102655
8,101980
9,102976
10,103673
11,102455
12,102056
13,101655
14,102145
15,103556
16,101911
17,102085
18,102210
19,104409
20,101665
21,409041
22,102793
23,101802
24,101682
25,101819
26,102924
27,101982
28,102468
29,102253
30,102963
31,101795
32,103415
33,101616
34,103843
35,101812
36,102607
37,102613
38,101841
39,101856
40,103499
41,102090
42,102035
43,103189
44,103098
45,101672
46,102755
47,102766
48,106969
49,104665
50,101893
51,102967
52,103901
53,103159
54,102760
55,102382
56,103710
57,102245
58,104565
59,102362
60,103239
61,103138
62,102792
63,102427
64,101505
65,102510
66,103743
67,102545
68,102668
69,102046
70,102271
71,102105
72,102344
73,103123
74,103298
75,102746
76,102426
77,102284
78,103490
79,101479
80,101617
81,101514
82,102402
83,103794
84,102461
85,101777
86,101617
87,443357
88,105657
89,102708
90,102381
91,102612
92,102315
93,102868
94,103053
95,101845
96,103101
97,103515
98,101989
99,101493
100,104156
