Ping,RTT (microseconds)
1,102092
2,101589
3,102817
4,102548
5,102171
6,102206
7,104332
8,102140
9,101683
10,102874
11,106453
12,103499
13,102098
14,102019
15,102218
16,102386
17,102239
18,102130
19,102938
20,102843
21,102381
22,103373
23,105513
24,102266
25,101913
26,102777
27,101920
28,102880
29,102597
30,103535
31,102027
32,102106
33,101749
34,102816
35,102792
36,102024
37,102796
38,101897
39,101941
40,102153
41,101816
42,101913
43,101900
44,103042
45,102139
46,102068
47,101521
48,101390
49,412675
50,103837
51,101850
52,103398
53,103072
54,102518
55,102587
56,101763
57,102928
58,102163
59,102616
60,102476
61,101769
62,102638
63,103376
64,103776
65,101615
66,103069
67,102342
68,102316
69,101990
70,102331
71,102153
72,104119
73,101602
74,102181
75,103037
76,111781
77,103659
78,102094
79,102145
80,103571
81,102725
82,102899
83,103424
84,102606
85,102079
86,102166
87,102277
88,103231
89,101515
90,102795
91,103447
92,102804
93,103953
94,102520
95,102087
96,102282
97,103230
98,102819
99,101963
100,102339
