Ping,RTT (microseconds)
1,102838
2,102980
3,104772
4,103352
5,102906
6,102817
7,102431
8,102924
9,102165
10,101975
11,102877
12,102195
13,102248
14,101901
15,102932
16,102974
17,102182
18,101826
19,103303
20,102661
21,104549
22,102572
23,101937
24,101457
25,101364
26,102248
27,102792
28,101728
29,102039
30,102265
31,103947
32,101876
33,102308
34,103342
35,108926
36,101908
37,102901
38,102751
39,102100
40,102744
41,101471
42,101791
43,102009
44,101412
45,102737
46,103066
47,102728
48,104138
49,102140
50,106343
51,889565
52,101417
53,102742
54,103731
55,101820
56,103906
57,101818
58,101670
59,102422
60,102014
61,101623
62,102582
63,101643
64,102932
65,103650
66,101568
67,101801
68,103868
69,102130
70,102374
71,101579
72,103494
73,103008
74,102225
75,101873
76,103087
77,102299
78,101602
79,101363
80,101436
81,102405
82,102136
83,102311
84,102883
85,101625
86,103154
87,101746
88,103369
89,102283
90,103383
91,103009
92,104865
93,101462
94,103638
95,102285
96,103334
97,102907
98,102776
99,101679
100,101936
