Ping,RTT (microseconds)
1,102868
2,102388
3,104445
4,104714
5,102549
6,102001
7,103418
8,101428
9,102217
10,103669
11,102287
12,102456
13,102120
14,104142
15,102528
16,103893
17,102064
18,103864
19,102222
20,101233
21,102774
22,103408
23,102149
24,105106
25,103811
26,101323
27,102593
28,105663
29,102530
30,101278
31,102521
32,102280
33,103326
34,102214
35,102118
36,102474
37,101842
38,103109
39,101670
40,102556
41,413842
42,102125
43,102570
44,101689
45,416519
46,113279
47,103335
48,102339
49,102154
50,103341
51,101753
52,102060
53,102683
54,104931
55,102401
56,102634
57,102579
58,102064
59,102897
60,102645
61,101889
62,102581
63,102452
64,102638
65,101759
66,102352
67,102186
68,101915
69,103003
70,103356
71,102267
72,101645
73,102096
74,103077
75,102984
76,103458
77,102168
78,102863
79,103751
80,102456
81,102586
82,103484
83,104401
84,101391
85,102044
86,104844
87,102299
88,102703
89,102871
90,102810
91,102407
92,102244
93,102140
94,103863
95,101803
96,103504
97,103087
98,102028
99,103113
100,103197
