Ping,RTT (microseconds)
1,101822
2,101733
3,101999
4,104077
5,102704
6,103318
7,102394
8,103443
9,101760
10,101897
11,103382
12,101710
13,102527
14,103583
15,102725
16,101444
17,102445
18,102669
19,102997
20,103398
21,101912
22,101738
23,102567
24,102842
25,102983
26,103005
27,102416
28,102266
29,103194
30,103411
31,103051
32,102398
33,102885
34,102087
35,103776
36,101807
37,103562
38,102928
39,103800
40,103703
41,101871
42,101845
43,102131
44,103877
45,102155
46,103426
47,102885
48,101717
49,104067
50,101540
51,102597
52,103933
53,104270
54,103377
55,101881
56,103932
57,102859
58,101845
59,102729
60,101998
61,102716
62,101507
63,102437
64,101713
65,102121
66,103005
67,102316
68,102213
69,104531
70,101841
71,102382
72,102239
73,102162
74,101813
75,102881
76,102265
77,102114
78,102898
79,103045
80,103874
81,108983
82,102229
83,103214
84,102728
85,102865
86,101805
87,103611
88,104146
89,102533
90,102282
91,102207
92,101749
93,103666
94,102129
95,101717
96,103522
97,101878
98,102817
99,102042
100,101518
