Ping,RTT (microseconds)
1,103202
2,101759
3,102651
4,103269
5,102764
6,103224
7,102388
8,103144
9,102194
10,102752
11,102621
12,102277
13,101840
14,103481
15,102367
16,106277
17,102397
18,102691
19,102260
20,101905
21,102723
22,103258
23,102086
24,101831
25,103440
26,103431
27,101975
28,103043
29,102896
30,103170
31,101809
32,101377
33,103124
34,102964
35,103632
36,101730
37,104340
38,102337
39,102774
40,101861
41,103588
42,102274
43,103272
44,632259
45,102371
46,102284
47,101915
48,104890
49,102576
50,103156
51,102595
52,103782
53,102914
54,103497
55,102427
56,103453
57,102555
58,102916
59,101834
60,102596
61,101826
62,102365
63,101573
64,103247
65,102351
66,102361
67,102934
68,101917
69,101706
70,101559
71,103231
72,103461
73,102504
74,103253
75,103547
76,102315
77,102364
78,103911
79,101993
80,103303
81,101947
82,102568
83,102884
84,102257
85,103096
86,102345
87,102356
88,102023
89,104182
90,102651
91,102909
92,102488
93,101721
94,102113
95,103337
96,101841
97,103098
98,102444
99,101724
100,102556
