Ping,RTT (microseconds)
1,106459
2,103243
3,103810
4,105403
5,105394
6,104185
7,104318
8,105496
9,106317
10,104710
11,104883
12,105038
13,104929
14,104056
15,106563
16,103530
17,104913
18,105109
19,104960
20,104078
21,103823
22,106726
23,103700
24,105921
25,103367
26,104062
27,105127
28,422297
29,103673
30,104995
31,423940
32,103880
33,104819
34,105076
35,103520
36,106250
37,104894
38,103779
39,103791
40,104586
41,105350
42,104984
43,105139
44,104047
45,103583
46,104795
47,104246
48,104422
49,106833
50,107107
51,106209
52,105371
53,104743
54,105958
55,103831
56,105523
57,103795
58,111900
59,104874
60,105972
61,104782
62,110016
63,105019
64,105695
65,103651
66,104285
67,104452
68,103988
69,103750
70,104657
71,106327
72,107335
73,104121
74,105131
75,106165
76,104281
77,102926
78,103934
79,105523
80,106162
81,104180
82,103471
83,105830
84,103948
85,105389
86,103774
87,104610
88,104365
89,105790
90,103364
91,104739
92,106088
93,103763
94,105006
95,105119
96,105184
97,104499
98,104747
99,105831
100,104118
