Ping,RTT (microseconds)
1,105668
2,106042
3,104157
4,107157
5,103458
6,104142
7,105672
8,104463
9,104651
10,105738
11,104629
12,105455
13,105152
14,105466
15,104426
16,104711
17,105534
18,104321
19,105130
20,105213
21,103814
22,104354
23,104355
24,104433
25,103317
26,105775
27,424639
28,103978
29,103453
30,105211
31,104915
32,105989
33,104087
34,103590
35,104884
36,105767
37,104703
38,105755
39,103795
40,105523
41,104028
42,103776
43,105058
44,104268
45,104615
46,105159
47,105329
48,105359
49,106224
50,106640
51,104730
52,103439
53,106115
54,104155
55,105282
56,104793
57,418638
58,104066
59,103228
60,104385
61,104105
62,104228
63,104348
64,104077
65,105008
66,105210
67,103240
68,106424
69,105024
70,103831
71,105334
72,105330
73,104736
74,104009
75,106236
76,104343
77,104882
78,105790
79,105263
80,105280
81,105435
82,105056
83,105073
84,104519
85,104095
86,103171
87,104863
88,105739
89,118566
90,104830
91,105101
92,105165
93,104581
94,106145
95,104172
96,106089
97,104973
98,106334
99,104198
100,106170
