Ping,RTT (microseconds)
1,105140
2,104552
3,108172
4,103966
5,105556
6,103405
7,103334
8,105839
9,104966
10,104774
11,105572
12,105448
13,555614
14,103758
15,105417
16,111343
17,103538
18,104363
19,103914
20,104677
21,104793
22,104530
23,104316
24,106428
25,103401
26,104860
27,106876
28,105826
29,105138
30,104458
31,105345
32,104063
33,107030
34,103899
35,104408
36,106264
37,103433
38,104206
39,103993
40,105895
41,105660
42,105175
43,106644
44,104572
45,105216
46,104423
47,104588
48,106040
49,103753
50,105634
51,105112
52,103840
53,104930
54,106983
55,104962
56,104311
57,104132
58,104465
59,111103
60,104702
61,105345
62,104101
63,103536
64,104770
65,103712
66,104347
67,104949
68,104079
69,105660
70,104670
71,104209
72,104454
73,103466
74,106033
75,107104
76,104463
77,104279
78,103500
79,116847
80,104798
81,104383
82,104448
83,104721
84,103449
85,103075
86,104159
87,104801
88,106741
89,103050
90,106603
91,104256
92,105825
93,105243
94,104176
95,103897
96,105358
97,104154
98,104619
99,105077
100,104574
